"show_1","show_2","distance"
"Naruto","Naruto: Shippuden","0.784028904291402"
"Naruto: Shippuden","Sword Art Online II","0.774757281553398"
"Sword Art Online II","Naruto: Shippuden","0.774757281553398"
"Naruto: Shippuden","Blue Exorcist","0.821043627031651"
"Blue Exorcist","Naruto: Shippuden","0.821043627031651"
"Naruto: Shippuden","Akame ga Kill!","0.774016468435499"
"Akame ga Kill!","Naruto: Shippuden","0.774016468435499"
"Naruto: Shippuden","Sword Art Online","0.827415195397739"
"Sword Art Online","Naruto: Shippuden","0.827415195397739"
"Naruto: Shippuden","Noragami: Stray God","0.802861838924877"
"Noragami: Stray God","Naruto: Shippuden","0.802861838924877"
"Naruto: Shippuden","No Game, No Life","0.806443117977528"
"No Game, No Life","Naruto: Shippuden","0.806443117977528"
"Naruto: Shippuden","Code Geass: Lelouch of the Rebellion R2","0.866331447726797"
"Code Geass: Lelouch of the Rebellion R2","Naruto: Shippuden","0.866331447726797"
"Naruto: Shippuden","Death Note","0.869457002082593"
"Death Note","Naruto: Shippuden","0.869457002082593"
"Naruto: Shippuden","Attack on Titan","0.822437290144183"
"Attack on Titan","Naruto: Shippuden","0.822437290144183"
"Naruto: Shippuden","Soul Eater","0.865792484379125"
"Soul Eater","Naruto: Shippuden","0.865792484379125"
"Naruto: Shippuden","Elfen Lied","0.884087186594431"
"Elfen Lied","Naruto: Shippuden","0.884087186594431"
"Naruto: Shippuden","One Punch Man","0.77901245631329"
"One Punch Man","Naruto: Shippuden","0.77901245631329"
"Naruto: Shippuden","The Future Diary","0.831468017318846"
"The Future Diary","Naruto: Shippuden","0.831468017318846"
"Naruto: Shippuden","Fullmetal Alchemist","0.883169014084507"
"Fullmetal Alchemist","Naruto: Shippuden","0.883169014084507"
"Naruto: Shippuden","Gurren Lagann","0.874804767776408"
"Gurren Lagann","Naruto: Shippuden","0.874804767776408"
"Naruto: Shippuden","Angel Beats!","0.862746386333771"
"Angel Beats!","Naruto: Shippuden","0.862746386333771"
"Naruto: Shippuden","Code Geass: Lelouch of the Rebellion","0.871389270976616"
"Code Geass: Lelouch of the Rebellion","Naruto: Shippuden","0.871389270976616"
"Toradora!","Fairy Tail","0.746012041462355"
"Fairy Tail","Toradora!","0.746012041462355"
"Toradora!","Tokyo Ghoul","0.644597161694044"
"Tokyo Ghoul","Toradora!","0.644597161694044"
"Toradora!","Fullmetal Alchemist: Brotherhood","0.599140902582595"
"Fullmetal Alchemist: Brotherhood","Toradora!","0.599140902582595"
"Toradora!","Steins;Gate","0.582187482170366"
"Steins;Gate","Toradora!","0.582187482170366"
"Toradora!","Naruto","0.642290617049933"
"Naruto","Toradora!","0.642290617049933"
"Toradora!","Sword Art Online II","0.664913553379277"
"Sword Art Online II","Toradora!","0.664913553379277"
"Toradora!","Blue Exorcist","0.619755589345047"
"Blue Exorcist","Toradora!","0.619755589345047"
"Toradora!","Akame ga Kill!","0.688256880733945"
"Akame ga Kill!","Toradora!","0.688256880733945"
"Toradora!","Sword Art Online","0.526228574387655"
"Sword Art Online","Toradora!","0.526228574387655"
"Toradora!","Noragami: Stray God","0.627813075233062"
"Noragami: Stray God","Toradora!","0.627813075233062"
"Toradora!","No Game, No Life","0.588440111420613"
"No Game, No Life","Toradora!","0.588440111420613"
"Toradora!","Code Geass: Lelouch of the Rebellion R2","0.582321081137929"
"Code Geass: Lelouch of the Rebellion R2","Toradora!","0.582321081137929"
"Toradora!","Death Note","0.572800830773225"
"Death Note","Toradora!","0.572800830773225"
"Toradora!","Attack on Titan","0.557594394313656"
"Attack on Titan","Toradora!","0.557594394313656"
"Toradora!","Soul Eater","0.656100614614159"
"Soul Eater","Toradora!","0.656100614614159"
"Toradora!","Elfen Lied","0.596615020230929"
"Elfen Lied","Toradora!","0.596615020230929"
"Toradora!","One Punch Man","0.630602260585953"
"One Punch Man","Toradora!","0.630602260585953"
"Toradora!","The Future Diary","0.585978985425376"
"The Future Diary","Toradora!","0.585978985425376"
"Toradora!","Fullmetal Alchemist","0.660114907771394"
"Fullmetal Alchemist","Toradora!","0.660114907771394"
"Toradora!","Gurren Lagann","0.628601921024546"
"Gurren Lagann","Toradora!","0.628601921024546"
"Toradora!","Angel Beats!","0.487483815278377"
"Angel Beats!","Toradora!","0.487483815278377"
"Toradora!","Code Geass: Lelouch of the Rebellion","0.562968141416159"
"Code Geass: Lelouch of the Rebellion","Toradora!","0.562968141416159"
"Fairy Tail","Tokyo Ghoul","0.656794841175066"
"Tokyo Ghoul","Fairy Tail","0.656794841175066"
"Fairy Tail","Fullmetal Alchemist: Brotherhood","0.696911593508183"
"Fullmetal Alchemist: Brotherhood","Fairy Tail","0.696911593508183"
"Fairy Tail","Steins;Gate","0.722344161545215"
"Steins;Gate","Fairy Tail","0.722344161545215"
"Fairy Tail","Naruto","0.700884376023583"
"Naruto","Fairy Tail","0.700884376023583"
"Fairy Tail","Sword Art Online II","0.650197446964827"
"Sword Art Online II","Fairy Tail","0.650197446964827"
"Fairy Tail","Blue Exorcist","0.635479757730316"
"Blue Exorcist","Fairy Tail","0.635479757730316"
"Fairy Tail","Akame ga Kill!","0.646384904207182"
"Akame ga Kill!","Fairy Tail","0.646384904207182"
"Fairy Tail","Sword Art Online","0.644648829431438"
"Sword Art Online","Fairy Tail","0.644648829431438"
"Fairy Tail","Noragami: Stray God","0.654974762597314"
"Noragami: Stray God","Fairy Tail","0.654974762597314"
"Fairy Tail","No Game, No Life","0.656113623740379"
"No Game, No Life","Fairy Tail","0.656113623740379"
"Fairy Tail","Code Geass: Lelouch of the Rebellion R2","0.74604394900378"
"Code Geass: Lelouch of the Rebellion R2","Fairy Tail","0.74604394900378"
"Fairy Tail","Death Note","0.755312424021396"
"Death Note","Fairy Tail","0.755312424021396"
"Fairy Tail","Attack on Titan","0.661833312318749"
"Attack on Titan","Fairy Tail","0.661833312318749"
"Fairy Tail","Soul Eater","0.715936065833201"
"Soul Eater","Fairy Tail","0.715936065833201"
"Fairy Tail","Elfen Lied","0.779407501884167"
"Elfen Lied","Fairy Tail","0.779407501884167"
"Fairy Tail","One Punch Man","0.68017737669208"
"One Punch Man","Fairy Tail","0.68017737669208"
"Fairy Tail","The Future Diary","0.684069212410501"
"The Future Diary","Fairy Tail","0.684069212410501"
"Fairy Tail","Fullmetal Alchemist","0.774245036072272"
"Fullmetal Alchemist","Fairy Tail","0.774245036072272"
"Fairy Tail","Gurren Lagann","0.772579831327038"
"Gurren Lagann","Fairy Tail","0.772579831327038"
"Fairy Tail","Angel Beats!","0.712495323606435"
"Angel Beats!","Fairy Tail","0.712495323606435"
"Fairy Tail","Code Geass: Lelouch of the Rebellion","0.747672852877466"
"Code Geass: Lelouch of the Rebellion","Fairy Tail","0.747672852877466"
"Tokyo Ghoul","Fullmetal Alchemist: Brotherhood","0.610843663497412"
"Fullmetal Alchemist: Brotherhood","Tokyo Ghoul","0.610843663497412"
"Tokyo Ghoul","Steins;Gate","0.582877839973658"
"Steins;Gate","Tokyo Ghoul","0.582877839973658"
"Tokyo Ghoul","Naruto","0.655086988345251"
"Naruto","Tokyo Ghoul","0.655086988345251"
"Tokyo Ghoul","Sword Art Online II","0.532091421415153"
"Sword Art Online II","Tokyo Ghoul","0.532091421415153"
"Tokyo Ghoul","Blue Exorcist","0.553415300546448"
"Blue Exorcist","Tokyo Ghoul","0.553415300546448"
"Tokyo Ghoul","Akame ga Kill!","0.494848786972416"
"Akame ga Kill!","Tokyo Ghoul","0.494848786972416"
"Tokyo Ghoul","Sword Art Online","0.492290154196916"
"Sword Art Online","Tokyo Ghoul","0.492290154196916"
"Tokyo Ghoul","Noragami: Stray God","0.468602400309717"
"Noragami: Stray God","Tokyo Ghoul","0.468602400309717"
"Tokyo Ghoul","No Game, No Life","0.473680383888323"
"No Game, No Life","Tokyo Ghoul","0.473680383888323"
"Tokyo Ghoul","Code Geass: Lelouch of the Rebellion R2","0.658129365665285"
"Code Geass: Lelouch of the Rebellion R2","Tokyo Ghoul","0.658129365665285"
"Tokyo Ghoul","Death Note","0.617446848190974"
"Death Note","Tokyo Ghoul","0.617446848190974"
"Tokyo Ghoul","Attack on Titan","0.434648009411182"
"Attack on Titan","Tokyo Ghoul","0.434648009411182"
"Tokyo Ghoul","Soul Eater","0.697823714450793"
"Soul Eater","Tokyo Ghoul","0.697823714450793"
"Tokyo Ghoul","Elfen Lied","0.669175323298707"
"Elfen Lied","Tokyo Ghoul","0.669175323298707"
"Tokyo Ghoul","One Punch Man","0.472311046511628"
"One Punch Man","Tokyo Ghoul","0.472311046511628"
"Tokyo Ghoul","The Future Diary","0.515934892627548"
"The Future Diary","Tokyo Ghoul","0.515934892627548"
"Tokyo Ghoul","Fullmetal Alchemist","0.736896420618109"
"Fullmetal Alchemist","Tokyo Ghoul","0.736896420618109"
"Tokyo Ghoul","Gurren Lagann","0.717596253269266"
"Gurren Lagann","Tokyo Ghoul","0.717596253269266"
"Tokyo Ghoul","Angel Beats!","0.585942418865549"
"Angel Beats!","Tokyo Ghoul","0.585942418865549"
"Tokyo Ghoul","Code Geass: Lelouch of the Rebellion","0.649739997877534"
"Code Geass: Lelouch of the Rebellion","Tokyo Ghoul","0.649739997877534"
"Fullmetal Alchemist: Brotherhood","Steins;Gate","0.544627489550037"
"Steins;Gate","Fullmetal Alchemist: Brotherhood","0.544627489550037"
"Fullmetal Alchemist: Brotherhood","Naruto","0.584949741917957"
"Naruto","Fullmetal Alchemist: Brotherhood","0.584949741917957"
"Fullmetal Alchemist: Brotherhood","Sword Art Online II","0.666135102379282"
"Sword Art Online II","Fullmetal Alchemist: Brotherhood","0.666135102379282"
"Fullmetal Alchemist: Brotherhood","Blue Exorcist","0.579905063291139"
"Blue Exorcist","Fullmetal Alchemist: Brotherhood","0.579905063291139"
"Fullmetal Alchemist: Brotherhood","Akame ga Kill!","0.665371955233706"
"Akame ga Kill!","Fullmetal Alchemist: Brotherhood","0.665371955233706"
"Fullmetal Alchemist: Brotherhood","Sword Art Online","0.537100579026378"
"Sword Art Online","Fullmetal Alchemist: Brotherhood","0.537100579026378"
"Fullmetal Alchemist: Brotherhood","Noragami: Stray God","0.629490784129959"
"Noragami: Stray God","Fullmetal Alchemist: Brotherhood","0.629490784129959"
"Fullmetal Alchemist: Brotherhood","No Game, No Life","0.607853749473811"
"No Game, No Life","Fullmetal Alchemist: Brotherhood","0.607853749473811"
"Fullmetal Alchemist: Brotherhood","Code Geass: Lelouch of the Rebellion R2","0.535718341851221"
"Code Geass: Lelouch of the Rebellion R2","Fullmetal Alchemist: Brotherhood","0.535718341851221"
"Fullmetal Alchemist: Brotherhood","Death Note","0.53010489348921"
"Death Note","Fullmetal Alchemist: Brotherhood","0.53010489348921"
"Fullmetal Alchemist: Brotherhood","Attack on Titan","0.510207405798675"
"Attack on Titan","Fullmetal Alchemist: Brotherhood","0.510207405798675"
"Fullmetal Alchemist: Brotherhood","Soul Eater","0.603025398406374"
"Soul Eater","Fullmetal Alchemist: Brotherhood","0.603025398406374"
"Fullmetal Alchemist: Brotherhood","Elfen Lied","0.616169305724726"
"Elfen Lied","Fullmetal Alchemist: Brotherhood","0.616169305724726"
"Fullmetal Alchemist: Brotherhood","One Punch Man","0.580996694012489"
"One Punch Man","Fullmetal Alchemist: Brotherhood","0.580996694012489"
"Fullmetal Alchemist: Brotherhood","The Future Diary","0.597142185111137"
"The Future Diary","Fullmetal Alchemist: Brotherhood","0.597142185111137"
"Fullmetal Alchemist: Brotherhood","Fullmetal Alchemist","0.530078667283665"
"Fullmetal Alchemist","Fullmetal Alchemist: Brotherhood","0.530078667283665"
"Fullmetal Alchemist: Brotherhood","Gurren Lagann","0.594521044992743"
"Gurren Lagann","Fullmetal Alchemist: Brotherhood","0.594521044992743"
"Fullmetal Alchemist: Brotherhood","Angel Beats!","0.560064325917984"
"Angel Beats!","Fullmetal Alchemist: Brotherhood","0.560064325917984"
"Fullmetal Alchemist: Brotherhood","Code Geass: Lelouch of the Rebellion","0.526057240495515"
"Code Geass: Lelouch of the Rebellion","Fullmetal Alchemist: Brotherhood","0.526057240495515"
"Steins;Gate","Naruto","0.67097404712781"
"Naruto","Steins;Gate","0.67097404712781"
"Steins;Gate","Sword Art Online II","0.628306034177125"
"Sword Art Online II","Steins;Gate","0.628306034177125"
"Steins;Gate","Blue Exorcist","0.615379722681593"
"Blue Exorcist","Steins;Gate","0.615379722681593"
"Steins;Gate","Akame ga Kill!","0.628418505755554"
"Akame ga Kill!","Steins;Gate","0.628418505755554"
"Steins;Gate","Sword Art Online","0.518859775410308"
"Sword Art Online","Steins;Gate","0.518859775410308"
"Steins;Gate","Noragami: Stray God","0.599780023372517"
"Noragami: Stray God","Steins;Gate","0.599780023372517"
"Steins;Gate","No Game, No Life","0.545650562630551"
"No Game, No Life","Steins;Gate","0.545650562630551"
"Steins;Gate","Code Geass: Lelouch of the Rebellion R2","0.562525965932696"
"Code Geass: Lelouch of the Rebellion R2","Steins;Gate","0.562525965932696"
"Steins;Gate","Death Note","0.591336748952026"
"Death Note","Steins;Gate","0.591336748952026"
"Steins;Gate","Attack on Titan","0.504796578825705"
"Attack on Titan","Steins;Gate","0.504796578825705"
"Steins;Gate","Soul Eater","0.687437122736418"
"Soul Eater","Steins;Gate","0.687437122736418"
"Steins;Gate","Elfen Lied","0.629645427885897"
"Elfen Lied","Steins;Gate","0.629645427885897"
"Steins;Gate","One Punch Man","0.55331682174175"
"One Punch Man","Steins;Gate","0.55331682174175"
"Steins;Gate","The Future Diary","0.521424781109048"
"The Future Diary","Steins;Gate","0.521424781109048"
"Steins;Gate","Fullmetal Alchemist","0.694728775521375"
"Fullmetal Alchemist","Steins;Gate","0.694728775521375"
"Steins;Gate","Gurren Lagann","0.606198958266349"
"Gurren Lagann","Steins;Gate","0.606198958266349"
"Steins;Gate","Angel Beats!","0.51164979995293"
"Angel Beats!","Steins;Gate","0.51164979995293"
"Steins;Gate","Code Geass: Lelouch of the Rebellion","0.561992599547136"
"Code Geass: Lelouch of the Rebellion","Steins;Gate","0.561992599547136"
"Naruto","Sword Art Online II","0.710935644739967"
"Sword Art Online II","Naruto","0.710935644739967"
"Naruto","Blue Exorcist","0.623809795313302"
"Blue Exorcist","Naruto","0.623809795313302"
"Naruto","Akame ga Kill!","0.715878625396052"
"Akame ga Kill!","Naruto","0.715878625396052"
"Naruto","Sword Art Online","0.596512267026433"
"Sword Art Online","Naruto","0.596512267026433"
"Naruto","Noragami: Stray God","0.687391756148251"
"Noragami: Stray God","Naruto","0.687391756148251"
"Naruto","No Game, No Life","0.672136600510034"
"No Game, No Life","Naruto","0.672136600510034"
"Naruto","Code Geass: Lelouch of the Rebellion R2","0.603204623062779"
"Code Geass: Lelouch of the Rebellion R2","Naruto","0.603204623062779"
"Naruto","Death Note","0.524410660151124"
"Death Note","Naruto","0.524410660151124"
"Naruto","Attack on Titan","0.592594438353434"
"Attack on Titan","Naruto","0.592594438353434"
"Naruto","Soul Eater","0.637812811346188"
"Soul Eater","Naruto","0.637812811346188"
"Naruto","Elfen Lied","0.617222523277009"
"Elfen Lied","Naruto","0.617222523277009"
"Naruto","One Punch Man","0.653641008365617"
"One Punch Man","Naruto","0.653641008365617"
"Naruto","The Future Diary","0.661074007710268"
"The Future Diary","Naruto","0.661074007710268"
"Naruto","Fullmetal Alchemist","0.588064203382527"
"Fullmetal Alchemist","Naruto","0.588064203382527"
"Naruto","Gurren Lagann","0.671216978003758"
"Gurren Lagann","Naruto","0.671216978003758"
"Naruto","Angel Beats!","0.633201581027668"
"Angel Beats!","Naruto","0.633201581027668"
"Naruto","Code Geass: Lelouch of the Rebellion","0.579344836209052"
"Code Geass: Lelouch of the Rebellion","Naruto","0.579344836209052"
"Sword Art Online II","Blue Exorcist","0.627770958191927"
"Blue Exorcist","Sword Art Online II","0.627770958191927"
"Sword Art Online II","Akame ga Kill!","0.493194706994329"
"Akame ga Kill!","Sword Art Online II","0.493194706994329"
"Sword Art Online II","Sword Art Online","0.442778644596703"
"Sword Art Online","Sword Art Online II","0.442778644596703"
"Sword Art Online II","Noragami: Stray God","0.552064484290179"
"Noragami: Stray God","Sword Art Online II","0.552064484290179"
"Sword Art Online II","No Game, No Life","0.467882439143532"
"No Game, No Life","Sword Art Online II","0.467882439143532"
"Sword Art Online II","Code Geass: Lelouch of the Rebellion R2","0.698276908142216"
"Code Geass: Lelouch of the Rebellion R2","Sword Art Online II","0.698276908142216"
"Sword Art Online II","Death Note","0.708329416188775"
"Death Note","Sword Art Online II","0.708329416188775"
"Sword Art Online II","Attack on Titan","0.560966496450367"
"Attack on Titan","Sword Art Online II","0.560966496450367"
"Sword Art Online II","Soul Eater","0.739209133945976"
"Soul Eater","Sword Art Online II","0.739209133945976"
"Sword Art Online II","Elfen Lied","0.72754507628294"
"Elfen Lied","Sword Art Online II","0.72754507628294"
"Sword Art Online II","One Punch Man","0.548556026184059"
"One Punch Man","Sword Art Online II","0.548556026184059"
"Sword Art Online II","The Future Diary","0.597471627639707"
"The Future Diary","Sword Art Online II","0.597471627639707"
"Sword Art Online II","Fullmetal Alchemist","0.769208313872022"
"Fullmetal Alchemist","Sword Art Online II","0.769208313872022"
"Sword Art Online II","Gurren Lagann","0.727798708288482"
"Gurren Lagann","Sword Art Online II","0.727798708288482"
"Sword Art Online II","Angel Beats!","0.618746934771947"
"Angel Beats!","Sword Art Online II","0.618746934771947"
"Sword Art Online II","Code Geass: Lelouch of the Rebellion","0.69837807606264"
"Code Geass: Lelouch of the Rebellion","Sword Art Online II","0.69837807606264"
"Blue Exorcist","Akame ga Kill!","0.62704642296479"
"Akame ga Kill!","Blue Exorcist","0.62704642296479"
"Blue Exorcist","Sword Art Online","0.513587911444301"
"Sword Art Online","Blue Exorcist","0.513587911444301"
"Blue Exorcist","Noragami: Stray God","0.551005643177543"
"Noragami: Stray God","Blue Exorcist","0.551005643177543"
"Blue Exorcist","No Game, No Life","0.590003982477101"
"No Game, No Life","Blue Exorcist","0.590003982477101"
"Blue Exorcist","Code Geass: Lelouch of the Rebellion R2","0.633846329881572"
"Code Geass: Lelouch of the Rebellion R2","Blue Exorcist","0.633846329881572"
"Blue Exorcist","Death Note","0.61316204433726"
"Death Note","Blue Exorcist","0.61316204433726"
"Blue Exorcist","Attack on Titan","0.525184842883549"
"Attack on Titan","Blue Exorcist","0.525184842883549"
"Blue Exorcist","Soul Eater","0.617239057239057"
"Soul Eater","Blue Exorcist","0.617239057239057"
"Blue Exorcist","Elfen Lied","0.665614312023152"
"Elfen Lied","Blue Exorcist","0.665614312023152"
"Blue Exorcist","One Punch Man","0.595602799418989"
"One Punch Man","Blue Exorcist","0.595602799418989"
"Blue Exorcist","The Future Diary","0.565359477124183"
"The Future Diary","Blue Exorcist","0.565359477124183"
"Blue Exorcist","Fullmetal Alchemist","0.680161715986299"
"Fullmetal Alchemist","Blue Exorcist","0.680161715986299"
"Blue Exorcist","Gurren Lagann","0.68987963645296"
"Gurren Lagann","Blue Exorcist","0.68987963645296"
"Blue Exorcist","Angel Beats!","0.572368421052632"
"Angel Beats!","Blue Exorcist","0.572368421052632"
"Blue Exorcist","Code Geass: Lelouch of the Rebellion","0.621553481386117"
"Code Geass: Lelouch of the Rebellion","Blue Exorcist","0.621553481386117"
"Akame ga Kill!","Sword Art Online","0.558984955123652"
"Sword Art Online","Akame ga Kill!","0.558984955123652"
"Akame ga Kill!","Noragami: Stray God","0.544440631434454"
"Noragami: Stray God","Akame ga Kill!","0.544440631434454"
"Akame ga Kill!","No Game, No Life","0.495573024410426"
"No Game, No Life","Akame ga Kill!","0.495573024410426"
"Akame ga Kill!","Code Geass: Lelouch of the Rebellion R2","0.697716609321239"
"Code Geass: Lelouch of the Rebellion R2","Akame ga Kill!","0.697716609321239"
"Akame ga Kill!","Death Note","0.716785389874265"
"Death Note","Akame ga Kill!","0.716785389874265"
"Akame ga Kill!","Attack on Titan","0.571882547349689"
"Attack on Titan","Akame ga Kill!","0.571882547349689"
"Akame ga Kill!","Soul Eater","0.73115468409586"
"Soul Eater","Akame ga Kill!","0.73115468409586"
"Akame ga Kill!","Elfen Lied","0.725245826663618"
"Elfen Lied","Akame ga Kill!","0.725245826663618"
"Akame ga Kill!","One Punch Man","0.546187624750499"
"One Punch Man","Akame ga Kill!","0.546187624750499"
"Akame ga Kill!","The Future Diary","0.587179295384846"
"The Future Diary","Akame ga Kill!","0.587179295384846"
"Akame ga Kill!","Fullmetal Alchemist","0.776161398467433"
"Fullmetal Alchemist","Akame ga Kill!","0.776161398467433"
"Akame ga Kill!","Gurren Lagann","0.720806496779614"
"Gurren Lagann","Akame ga Kill!","0.720806496779614"
"Akame ga Kill!","Angel Beats!","0.634077863738458"
"Angel Beats!","Akame ga Kill!","0.634077863738458"
"Akame ga Kill!","Code Geass: Lelouch of the Rebellion","0.702121559633027"
"Code Geass: Lelouch of the Rebellion","Akame ga Kill!","0.702121559633027"
"Sword Art Online","Noragami: Stray God","0.52844430806996"
"Noragami: Stray God","Sword Art Online","0.52844430806996"
"Sword Art Online","No Game, No Life","0.438259360277709"
"No Game, No Life","Sword Art Online","0.438259360277709"
"Sword Art Online","Code Geass: Lelouch of the Rebellion R2","0.579159646704447"
"Code Geass: Lelouch of the Rebellion R2","Sword Art Online","0.579159646704447"
"Sword Art Online","Death Note","0.537750518313753"
"Death Note","Sword Art Online","0.537750518313753"
"Sword Art Online","Attack on Titan","0.378451215487845"
"Attack on Titan","Sword Art Online","0.378451215487845"
"Sword Art Online","Soul Eater","0.652300748568912"
"Soul Eater","Sword Art Online","0.652300748568912"
"Sword Art Online","Elfen Lied","0.599703802789987"
"Elfen Lied","Sword Art Online","0.599703802789987"
"Sword Art Online","One Punch Man","0.511888606997463"
"One Punch Man","Sword Art Online","0.511888606997463"
"Sword Art Online","The Future Diary","0.469208037825059"
"The Future Diary","Sword Art Online","0.469208037825059"
"Sword Art Online","Fullmetal Alchemist","0.669251647925553"
"Fullmetal Alchemist","Sword Art Online","0.669251647925553"
"Sword Art Online","Gurren Lagann","0.642561872550599"
"Gurren Lagann","Sword Art Online","0.642561872550599"
"Sword Art Online","Angel Beats!","0.453563021613524"
"Angel Beats!","Sword Art Online","0.453563021613524"
"Sword Art Online","Code Geass: Lelouch of the Rebellion","0.560497183919208"
"Code Geass: Lelouch of the Rebellion","Sword Art Online","0.560497183919208"
"Noragami: Stray God","No Game, No Life","0.490567472995588"
"No Game, No Life","Noragami: Stray God","0.490567472995588"
"Noragami: Stray God","Code Geass: Lelouch of the Rebellion R2","0.681815516331437"
"Code Geass: Lelouch of the Rebellion R2","Noragami: Stray God","0.681815516331437"
"Noragami: Stray God","Death Note","0.669389851080715"
"Death Note","Noragami: Stray God","0.669389851080715"
"Noragami: Stray God","Attack on Titan","0.509542338336113"
"Attack on Titan","Noragami: Stray God","0.509542338336113"
"Noragami: Stray God","Soul Eater","0.700135869565217"
"Soul Eater","Noragami: Stray God","0.700135869565217"
"Noragami: Stray God","Elfen Lied","0.708564652616827"
"Elfen Lied","Noragami: Stray God","0.708564652616827"
"Noragami: Stray God","One Punch Man","0.5219428741446"
"One Punch Man","Noragami: Stray God","0.5219428741446"
"Noragami: Stray God","The Future Diary","0.562132661628883"
"The Future Diary","Noragami: Stray God","0.562132661628883"
"Noragami: Stray God","Fullmetal Alchemist","0.74808857676842"
"Fullmetal Alchemist","Noragami: Stray God","0.74808857676842"
"Noragami: Stray God","Gurren Lagann","0.718070739549839"
"Gurren Lagann","Noragami: Stray God","0.718070739549839"
"Noragami: Stray God","Angel Beats!","0.594402673350042"
"Angel Beats!","Noragami: Stray God","0.594402673350042"
"Noragami: Stray God","Code Geass: Lelouch of the Rebellion","0.674829560949005"
"Code Geass: Lelouch of the Rebellion","Noragami: Stray God","0.674829560949005"
"No Game, No Life","Code Geass: Lelouch of the Rebellion R2","0.639917341140003"
"Code Geass: Lelouch of the Rebellion R2","No Game, No Life","0.639917341140003"
"No Game, No Life","Death Note","0.640965838935382"
"Death Note","No Game, No Life","0.640965838935382"
"No Game, No Life","Attack on Titan","0.480213454850702"
"Attack on Titan","No Game, No Life","0.480213454850702"
"No Game, No Life","Soul Eater","0.698163905060457"
"Soul Eater","No Game, No Life","0.698163905060457"
"No Game, No Life","Elfen Lied","0.670521757498944"
"Elfen Lied","No Game, No Life","0.670521757498944"
"No Game, No Life","One Punch Man","0.473024838873199"
"One Punch Man","No Game, No Life","0.473024838873199"
"No Game, No Life","The Future Diary","0.519589171541287"
"The Future Diary","No Game, No Life","0.519589171541287"
"No Game, No Life","Fullmetal Alchemist","0.73932317007244"
"Fullmetal Alchemist","No Game, No Life","0.73932317007244"
"No Game, No Life","Gurren Lagann","0.671294841992838"
